TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
RADL3;24,92;0,52;100,73;9,86;3,16;29,37;4,54;2,12;46,94;48,23;1,29;0,27;2,13;18,98;-6,16;1,52;9,79;3,13;13,34;0,32;0,68;1,48;18,90;28,93;127.305.779,74;2,53;0,25
RAIL3;20,30;;75,84;2,51;0,81;34,71;29,73;7,12;18,17;24,24;6,07;0,84;5,40;5,24;-1,07;2,64;3,31;1,06;5,47;0,32;0,67;0,15;14,09;;231.139.050,97;8,09;0,27
RANI3;5,57;1,24;24,99;1,86;0,78;32,75;18,31;6,20;8,46;10,02;1,56;0,34;1,55;2,95;-1,35;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;12.708.900,63;2,99;0,22
RANI4;5,50;1,25;24,67;1,84;0,77;32,75;18,31;6,20;8,36;10,02;1,56;0,34;1,53;2,91;-1,33;2,72;7,45;3,14;8,72;0,42;0,58;0,51;4,01;;644.391,25;2,99;0,22
RAPT3;11,00;2,20;16,74;2,18;0,48;24,01;10,37;4,63;7,48;11,61;2,81;0,82;0,78;1,52;-1,19;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;267.773,29;5,04;0,66
RAPT4;13,91;1,74;21,17;2,76;0,61;24,01;10,37;4,63;9,46;11,61;2,81;0,82;0,98;1,93;-1,50;2,12;13,03;2,87;5,88;0,22;0,71;0,62;6,15;4,06;50.559.471,16;5,04;0,66
RCSL3;7,97;;-269,66;-8,98;14,74;21,65;2,09;-9,61;1.240,89;555,87;-2,82;;25,90;-53,86;-24,64;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;11.947.261,42;-0,89;-0,03
RCSL4;1,38;;-46,69;-1,55;2,55;21,65;2,09;-9,61;214,86;555,87;-2,82;;4,48;-9,33;-4,27;0,60;-3,33;-5,46;-0,72;-1,64;2,65;0,57;55,45;;11.011.380,92;-0,89;-0,03
RDNI3;10,75;0,08;93,73;0,78;0,30;26,54;11,61;1,40;11,32;19,82;8,50;0,58;1,31;1,68;-0,50;1,83;0,83;0,32;2,91;0,39;0,61;0,23;-14,86;-56,14;491.125,61;13,83;0,11
RDOR3;65,70;0,20;2.159,50;25,53;3,51;14,41;6,68;0,61;197,61;221,47;23,86;3,08;13,21;12,83;-5,69;3,50;1,18;0,16;2,15;0,14;0,86;0,27;;;205.671.338,25;2,57;0,03
REDE3;11,75;0,79;36,54;6,39;1,19;21,11;14,98;6,31;15,40;18,86;3,46;1,44;2,31;10,59;-1,81;1,49;17,50;3,26;9,25;0,19;0,74;0,52;17,93;-10,54;27.379,19;1,84;0,32
RENT3;63,88;0,54;55,39;8,46;2,44;25,68;15,49;8,64;30,89;35,16;4,27;1,17;4,78;14,92;-3,47;2,22;15,28;4,40;7,69;0,29;0,71;0,51;21,24;15,22;340.133.650,82;7,55;1,15
RLOG3;18,82;;67,49;3,48;0,19;34,71;29,67;1,85;4,22;11,13;6,92;5,71;1,25;1,21;-0,25;2,64;5,15;0,28;5,46;0,05;0,71;0,15;50,58;42,36;32.470.702,11;5,41;0,28
RNEW11;11,90;;-0,36;-0,12;0,07;53,11;-144,55;-772,80;-1,91;-20,50;-18,59;;2,77;-0,05;-0,08;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;1.826.879,13;-97,15;-33,23
RNEW3;4,29;;-0,39;-0,13;0,08;53,11;-144,55;-772,80;-2,07;-20,50;-18,59;;2,99;-0,06;-0,08;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;317.412,50;-32,38;-11,08
RNEW4;3,57;;-0,32;-0,11;0,06;53,11;-144,55;-772,80;-1,72;-20,50;-18,59;;2,49;-0,05;-0,07;0,04;-34,21;-19,91;-26,76;-0,58;1,58;0,03;-20,17;;465.097,05;-32,38;-11,08
ROMI3;15,88;15,11;10,87;1,45;0,71;29,83;8,10;12,71;17,06;20,84;3,78;0,32;1,38;3,06;-1,68;1,68;13,31;6,57;4,71;0,49;0,51;0,52;3,37;76,10;19.434.812,24;10,98;1,46
RPAD3;7,30;;15,01;0,60;0,59;94,59;27.677,70;27.829,73;15,09;13,67;-0,18;-0,01;4.176,90;-141,27;-0,59;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;83.556,75;12,23;0,49
RPAD5;9,11;5,99;18,73;0,74;0,74;94,59;27.677,70;27.829,73;18,83;13,67;-0,18;-0,01;5.212,54;-176,29;-0,74;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;31.761,68;12,23;0,49
RPAD6;5,99;;12,32;0,49;0,48;94,59;27.677,70;27.829,73;12,38;13,67;-0,18;-0,01;3.427,34;-115,92;-0,49;0,66;3,98;3,93;3,96;0,99;0,01;0,00;4,29;4,48;40.043,07;12,23;0,49
RPMG3;3,11;;-0,60;-0,07;0,07;-2,04;-20,29;-24,08;-0,71;-0,71;0,00;;0,14;-0,08;-0,92;0,50;-11,38;-11,71;9,59;-1,03;2,03;0,49;37,84;;336.912,39;-45,46;-5,17
RRRP3;32,50;;-81,52;16,30;8,88;53,35;-11,71;-119,94;-835,22;-830,92;4,30;-0,08;97,77;147,10;-9,53;8,38;-19,99;-10,89;-4,23;0,54;0,46;0,09;;;11.767.694,34;1,99;-0,40
RSID3;12,41;;-1,73;-0,29;0,12;10,78;-447,43;-244,98;-0,95;-6,86;-5,91;;4,24;-0,20;-0,18;0,38;-16,87;-6,72;-36,09;-0,40;1,41;0,03;-48,12;;2.121.471,95;-42,52;-7,17
RSUL3;0,00;;0,00;0,00;0,00;35,90;21,35;13,92;0,00;1,39;0,23;0,48;0,00;0,00;0,00;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;;31,45;41,90
RSUL4;180,00;;4,30;5,72;0,46;35,90;21,35;13,92;2,80;1,39;0,23;0,48;0,60;-2,26;-0,68;0,62;133,22;10,72;95,41;0,08;0,92;0,77;4,32;19,67;63.891,50;31,45;41,90
SANB11;39,26;2,27;9,71;1,42;0,17;67,95;7,44;23,15;30,22;30,22;;;2,25;-2,62;-0,17;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;130.541.064,74;27,60;4,04
SANB3;18,93;2,24;9,36;1,37;0,16;67,95;7,44;23,15;29,14;30,22;;;2,17;-2,52;-0,16;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;2.211.578,82;13,80;2,02
SANB4;20,28;2,30;10,03;1,47;0,17;67,95;7,44;23,15;31,22;30,22;;;2,32;-2,70;-0,17;0,25;14,65;1,70;;0,12;0,88;0,07;4,33;23,85;3.185.320,42;13,80;2,02
SAPR11;21,80;4,56;6,04;0,99;0,50;60,30;33,91;22,26;3,96;5,59;1,62;0,41;1,34;25,14;-0,58;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;81.926.841,45;22,02;3,61
SAPR3;4,74;3,88;6,56;1,08;0,55;60,30;33,91;22,26;4,31;5,59;1,62;0,41;1,46;27,34;-0,63;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;3.442.370,34;4,40;0,72
SAPR4;4,31;4,69;5,97;0,98;0,50;60,30;33,91;22,26;3,92;5,59;1,62;0,41;1,33;24,86;-0,58;1,17;16,40;8,32;12,40;0,51;0,49;0,37;12,53;20,70;24.031.841,58;4,40;0,72
SBSP3;40,87;3,37;23,30;1,29;0,58;37,31;24,92;6,81;6,37;9,43;3,06;0,62;1,59;90,85;-0,65;1,07;5,53;2,51;11,31;0,45;0,55;0,37;9,91;30,11;162.966.319,82;31,74;1,75
SCAR3;38,12;0,99;25,74;1,42;0,69;72,95;57,01;21,61;9,76;14,15;4,39;0,64;5,56;5,90;-0,88;2,21;5,51;2,68;5,81;0,49;0,51;0,12;4,05;-6,45;560.341,68;26,85;1,48
SEDU3;23,80;;-13,36;15,00;1,53;48,36;-15,73;-25,77;-21,89;-27,94;-6,05;4,15;3,44;57,90;-2,27;1,09;-112,29;-11,46;-13,15;0,10;0,90;0,44;12,49;;;1,59;-1,78
SEER3;14,71;2,21;46,25;1,42;0,65;53,37;14,78;3,22;10,08;9,57;-0,51;-0,07;1,49;2,57;-1,03;3,13;3,07;1,40;9,33;0,45;0,55;0,43;12,60;-8,61;14.033.141,74;10,35;0,32
SEQL3;27,97;;-756,52;48,85;3,90;21,39;5,00;-0,57;86,85;96,10;9,25;5,20;4,34;46,04;-6,80;1,25;-6,46;-0,52;6,67;0,08;0,92;0,90;;;20.072.918,08;0,57;-0,04
SGPS3;6,03;;-0,92;0,26;0,10;33,88;-1,79;-23,67;-12,22;-42,66;-30,44;0,66;0,22;1,37;-0,16;1,22;-28,67;-10,40;-4,44;0,36;0,64;0,44;-7,42;;1.147.488,95;22,76;-6,53
SHOW3;3,51;;-4,13;0,93;0,38;13,22;-30,43;-46,23;-6,27;-4,92;1,35;-0,20;1,91;2,09;-0,91;1,45;-22,54;-9,23;-9,66;0,41;0,59;0,20;-6,57;;6.093.541,05;3,77;-0,85
SHUL3;0,00;;0,00;0,00;0,00;23,57;9,70;8,47;0,00;9,57;2,19;0,30;0,00;0,00;0,00;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;;7,61;0,91
SHUL4;13,40;2,31;14,75;1,76;0,71;23,57;9,70;8,47;12,88;9,57;2,19;0,30;1,25;2,12;-1,98;2,11;11,93;4,84;6,62;0,41;0,59;0,57;7,65;12,44;3.527.243,89;7,61;0,91
SIMH3;35,40;0,49;26,66;4,08;0,32;20,58;8,92;2,80;8,36;18,06;9,71;4,74;0,75;1,10;-0,61;2,60;15,32;1,20;3,58;0,08;0,87;0,43;11,83;34,48;23.113.116,53;8,67;1,33
SLCE3;34,63;2,85;16,92;2,43;0,84;26,09;19,05;10,93;9,71;11,73;2,02;0,51;1,85;5,66;-1,58;1,47;14,35;4,98;10,02;0,35;0,63;0,46;15,19;35,04;27.789.476,87;14,26;2,05
SLED3;1,01;;-0,15;-0,19;0,14;29,89;-102,42;-114,29;-0,17;-0,81;-0,68;;0,18;-1,10;-0,21;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;1.894.260,13;-5,45;-6,53
SLED4;0,59;;-0,09;-0,11;0,08;29,89;-102,42;-114,29;-0,10;-0,81;-0,68;;0,10;-0,64;-0,12;0,70;-119,84;-93,74;663,74;-0,78;1,78;0,82;-18,14;;1.903.311,95;-5,45;-6,53
SMFT3;0,00;;0,00;0,00;0,00;13,76;-31,39;-52,03;0,00;-3,95;-3,95;0,87;0,00;0,00;0,00;0,96;-36,54;-9,49;-9,90;0,26;0,74;0,18;;;;92,59;-33,83
SMLS3;21,47;5,91;9,33;2,03;0,80;85,53;56,42;46,45;7,68;6,22;-1,46;-0,39;4,33;4,99;-2,11;1,35;21,76;8,55;15,32;0,39;0,61;0,18;;;25.354.457,11;10,57;2,30
SMTO3;29,79;1,82;11,30;3,15;0,87;34,02;42,69;22,67;6,00;8,60;2,60;1,36;2,56;6,03;-1,22;2,01;27,88;7,70;14,89;0,28;0,72;0,34;14,03;17,25;35.086.180,55;9,45;2,64
SNSY3;21,79;;-1,17;-0,13;0,44;14,01;-12,35;-30,72;-2,92;-3,31;-1,78;;0,36;-1,02;-0,94;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;86.129,64;-172,53;-18,55
SNSY5;5,98;;-0,32;-0,03;0,12;14,01;-12,35;-30,72;-0,80;-3,31;-1,78;;0,10;-0,28;-0,26;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;303.383,97;-172,53;-18,55
SNSY6;13,33;;-0,72;-0,08;0,27;14,01;-12,35;-30,72;-1,79;-3,31;-1,78;;0,22;-0,62;-0,58;0,55;-10,75;-37,42;4,70;-3,48;4,52;1,22;0,60;;1.033,67;-172,53;-18,55
SOMA3;14,97;;-100,23;4,70;3,00;61,85;-5,53;-6,26;-113,51;-106,51;7,00;-0,29;6,28;6,91;-9,54;2,74;-4,68;-3,00;-6,80;0,64;0,36;0,48;;;22.590.471,16;3,19;-0,15
SOND3;241,80;0,35;27,81;7,93;5,96;29,07;28,28;33,50;32,94;13,28;-2,15;-0,52;9,32;14,42;-13,32;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;;30,50;8,70
SOND5;44,53;2,07;5,12;1,46;1,10;29,07;28,28;33,50;6,07;13,28;-2,15;-0,52;1,72;2,65;-2,45;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;8.895,60;30,50;8,70
SOND6;49,00;1,88;5,64;1,61;1,21;29,07;28,28;33,50;6,68;13,28;-2,15;-0,52;1,89;2,92;-2,70;3,96;28,51;21,43;22,24;0,75;0,25;0,64;-16,58;-15,38;5.767,00;30,50;8,70
SPRI3;21,72;;-3,32;2,45;2,36;;;;-3,00;-2,46;0,17;-0,14;;4,61;-4,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;15.718,85;8,86;-6,54
SPRI5;8,52;;-1,30;0,96;0,93;;;;-1,18;-2,46;0,17;-0,14;;1,81;-1,93;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;3.405,00;8,86;-6,54
SPRI6;11,00;;-1,68;1,24;1,20;;;;-1,52;-2,46;0,17;-0,14;;2,34;-2,49;66,47;-73,82;-71,18;-81,66;0,96;0,04;0,00;;;13.263,91;8,86;-6,54
SPRT3B;76,40;;-2.717,50;-2.795,73;34.713,49;;;;-2.958,01;-2.958,01;0,00;;;-2.588,38;-34.899,85;0,00;-102,88;-1.277,40;94,51;-12,42;13,42;0,00;;;;-0,03;-0,03
SQIA3;21,88;;748,60;3,56;2,52;33,93;0,72;1,04;1.082,47;900,76;-181,72;-0,60;7,76;5,11;-6,38;5,49;0,48;0,34;0,22;0,71;0,29;0,33;19,79;;13.868.894,53;6,15;0,03
STBP3;6,16;0,28;-300,38;2,55;1,26;22,65;5,92;-1,97;99,87;87,56;-12,31;-0,31;5,91;5,42;-1,79;4,39;-0,85;-0,42;1,88;0,49;0,51;0,21;-0,62;-30,01;37.952.297,26;2,42;-0,02
STKF3;0,00;;0,00;0,00;0,00;48,18;27,19;12,90;0,00;3,26;3,26;0,30;0,00;0,00;0,00;1,13;4,38;2,50;5,52;0,57;0,43;0,19;15,38;;;4,94;0,22
STTR3;0,00;;0,00;0,00;0,00;30,88;10,84;10,83;0,00;-0,50;-0,50;-0,10;0,00;0,00;0,00;2,98;19,44;11,32;13,57;0,58;0,42;1,04;9,75;31,06;;2,10;0,41
SULA11;39,91;5,02;5,81;1,86;0,57;15,27;6,74;13,30;11,46;0,41;-11,05;-1,79;0,77;1,46;-1,86;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;106.308.839,89;21,48;6,87
SULA3;15,30;4,36;6,68;2,14;0,65;15,27;6,74;13,30;13,18;0,41;-11,05;-1,79;0,89;1,67;-2,14;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;216.505,84;7,16;2,29
SULA4;12,34;5,41;5,39;1,72;0,53;15,27;6,74;13,30;10,63;0,41;-11,05;-1,79;0,72;1,35;-1,73;2,29;31,98;9,79;8,84;0,31;0,69;0,74;9,98;16,00;293.371,79;7,16;2,29
SUZB3;62,05;;-5,46;63,28;0,80;32,56;22,36;-52,45;12,81;23,25;10,45;51,63;2,86;13,84;-0,97;1,49;-1.159,11;-14,67;-2,57;0,01;0,99;0,28;29,06;;557.902.232,76;0,98;-11,36
TAEE11;32,09;10,01;6,86;1,92;0,80;65,65;81,06;57,25;4,85;6,97;2,12;0,84;3,93;4,55;-1,05;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;76.702.652,95;16,74;4,68
TAEE3;10,75;9,96;6,89;1,93;0,80;65,65;81,06;57,25;4,87;6,97;2,12;0,84;3,95;4,57;-1,06;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;1.021.804,82;5,58;1,56
TAEE4;10,79;9,92;6,92;1,93;0,80;65,65;81,06;57,25;4,89;6,97;2,12;0,84;3,96;4,59;-1,06;3,63;27,94;11,62;15,88;0,42;0,58;0,20;3,71;2,07;2.044.964,24;5,58;1,56
TASA3;17,72;;251,72;-6,16;1,22;40,10;19,80;0,42;5,37;8,13;2,82;;1,06;5,70;-3,71;1,47;-2,45;0,48;45,92;-0,20;1,20;1,15;11,06;;5.346.657,97;-2,88;0,07
TASA4;17,32;;246,04;-6,02;1,19;40,10;19,80;0,42;5,25;8,13;2,82;;1,04;5,58;-3,63;1,47;-2,45;0,48;45,92;-0,20;1,20;1,15;11,06;;95.744.529,87;-2,88;0,07
TCNO3;2,09;;27,45;37,40;0,06;;;;-16,36;-52,33;-39,55;90,44;;-0,14;-0,07;0,29;136,22;0,22;-2,50;0,00;1,00;0,00;;;173.235,71;0,06;0,08
TCNO4;1,38;;18,13;24,69;0,04;;;;-10,80;-52,33;-39,55;90,44;;-0,09;-0,05;0,29;136,22;0,22;-2,50;0,00;1,00;0,00;;;161.195,05;0,06;0,08
TCSA3;8,65;;-3,29;0,79;0,38;-4,40;-64,13;-72,15;-3,70;-4,83;-1,13;0,24;2,37;2,44;-0,58;1,79;-24,03;-11,47;-14,28;0,48;0,52;0,16;-25,67;;8.402.235,84;10,95;-2,63
TECN3;1,22;;-0,92;0,31;0,15;44,44;-40,26;-45,23;-1,03;-1,95;-0,92;0,27;0,41;0,44;-0,33;2,67;-33,38;-16,44;-20,67;0,49;0,51;0,36;-5,22;;1.458.146,97;3,99;-1,33
TEKA3;62,00;;-0,27;-0,02;0,03;18,65;-11,29;-89,43;-2,14;-35,10;-33,86;;0,24;-0,01;-0,03;0,03;-6,96;-11,78;1,66;-1,69;2,69;0,13;4,39;;262.626,03;-3.293,09;-229,15
TEKA4;23,00;;-0,10;-0,01;0,01;18,65;-11,29;-89,43;-0,80;-35,10;-33,86;;0,09;-0,01;-0,01;0,03;-6,96;-11,78;1,66;-1,69;2,69;0,13;4,39;;449.244,92;-3.293,09;-229,15
TELB3;77,85;;185,81;3,32;1,25;-70,12;25,80;11,00;79,23;56,32;-9,12;-0,38;20,44;5,19;-1,78;5,30;1,79;0,67;3,57;0,38;0,62;0,06;6,86;;170.458,62;23,45;0,42
TELB4;27,90;;66,59;1,19;0,45;-70,12;25,80;11,00;28,39;56,32;-9,12;-0,38;7,33;1,86;-0,64;5,30;1,79;0,67;3,57;0,38;0,62;0,06;6,86;;502.604,68;23,45;0,42
TEND3;29,07;1,70;14,83;2,05;0,74;31,50;11,97;9,56;11,84;10,86;-0,98;-0,17;1,42;1,51;-2,87;2,93;13,83;4,98;8,24;0,36;0,64;0,52;27,88;;36.736.510,95;14,17;1,96
TESA3;26,48;;-6,66;0,79;0,21;27,84;18,66;-7,27;2,59;7,49;4,89;1,48;0,48;-7,18;-0,31;0,92;-11,82;-3,11;11,02;0,26;0,74;0,43;4,07;;1.470.655,76;33,64;-3,98
TFCO4;13,90;;495,94;484,01;42,62;55,16;15,97;12,18;378,24;376,90;-1,34;-1,72;60,39;795,81;-149,77;1,08;97,59;8,59;37,43;0,09;0,91;0,71;;;2.297.113,11;0,03;0,03
TGMA3;25,25;1,35;18,87;2,69;1,62;20,49;11,28;8,20;13,71;13,83;0,12;0,02;1,55;5,55;-3,20;2,42;14,24;8,56;11,17;0,60;0,40;1,04;-1,32;;14.153.576,45;9,39;1,34
TIET11;16,84;6,25;19,15;4,88;0,81;39,32;43,31;17,49;7,73;10,95;3,22;2,03;3,35;-32,84;-1,14;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;23.958.761,29;3,45;0,88
TIET3;3,36;6,27;19,10;4,87;0,80;39,32;43,31;17,49;7,71;10,95;3,22;2,03;3,34;-32,76;-1,13;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;843.957,29;0,69;0,18
TIET4;3,37;6,25;19,16;4,88;0,81;39,32;43,31;17,49;7,74;10,95;3,22;2,03;3,35;-32,86;-1,14;0,92;25,48;4,21;12,87;0,17;0,83;0,24;-8,55;7,42;1.871.674,68;0,69;0,18
TIMS3;13,30;3,36;18,61;1,38;0,81;56,08;17,92;10,07;10,46;12,47;2,01;0,27;1,87;10,99;-1,07;1,44;7,44;4,35;8,27;0,58;0,42;0,43;-2,28;18,52;75.878.445,63;9,60;0,71
TKNO3;0,00;;0,00;0,00;0,00;25,95;11,38;5,03;0,00;0,88;-1,95;-0,20;0,00;0,00;0,00;3,78;4,54;3,66;6,82;0,81;0,19;0,73;1,69;16,13;;63,79;2,90
TKNO4;40,20;4,77;13,89;0,63;0,51;25,95;11,38;5,03;6,14;0,88;-1,95;-0,20;0,70;1,22;-1,17;3,78;4,54;3,66;6,82;0,81;0,19;0,73;1,69;16,13;41.415,12;63,79;2,90
TOTS3;28,40;0,75;65,07;6,40;3,34;69,38;13,86;10,15;47,64;45,23;-2,41;-0,32;6,60;21,34;-7,07;1,42;9,83;5,13;9,40;0,52;0,48;0,51;5,18;-4,33;148.378.167,24;4,44;0,44
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05
TPIS3;1,83;;-17,74;0,50;0,09;14,52;0,94;-1,83;34,65;227,49;192,84;2,76;0,32;-0,42;-0,10;0,23;-2,80;-0,51;-2,35;0,18;0,81;0,28;-10,51;;6.556.027,76;3,69;-0,10
TRIS3;10,80;1,98;12,72;1,76;1,04;35,71;21,92;18,83;10,93;11,29;0,35;0,06;2,40;2,12;-3,32;3,48;13,82;8,17;10,70;0,59;0,38;0,43;16,63;31,43;16.945.231,11;6,14;0,85
TRPL3;29,83;5,83;8,62;1,47;0,89;74,35;74,74;53,39;6,16;6,34;0,62;0,15;4,60;6,48;-1,11;3,17;17,11;10,30;14,62;0,60;0,38;0,19;24,55;36,20;117.538,79;20,23;3,46
TRPL4;26,35;6,60;7,61;1,30;0,78;74,35;74,74;53,39;5,44;6,34;0,62;0,15;4,06;5,72;-0,98;3,17;17,11;10,30;14,62;0,60;0,38;0,19;24,55;36,20;36.238.504,71;20,23;3,46
TUPY3;21,13;;-33,94;1,20;0,48;15,56;4,53;-2,18;16,29;22,15;5,87;0,43;0,74;1,64;-1,06;2,11;-3,54;-1,40;3,64;0,40;0,60;0,64;10,64;25,61;24.581.262,05;17,60;-0,62
TXRX3;68,50;;121,36;-0,96;1,53;26,20;-0,73;3,14;-520,07;-617,82;-391,21;;3,82;-1,07;-2,40;0,20;-0,79;1,26;0,77;-1,60;2,60;0,40;3,62;;72.485,56;-71,54;0,56
TXRX4;9,76;;17,29;-0,14;0,22;26,20;-0,73;3,14;-74,10;-617,82;-391,21;;0,54;-0,15;-0,34;0,20;-0,79;1,26;0,77;-1,60;2,60;0,40;3,62;;299.682,58;-71,54;0,56
UCAS3;4,30;12,79;23,92;1,85;1,30;38,29;9,87;8,36;20,27;16,87;-3,41;-0,31;2,00;5,07;-2,66;2,01;7,74;5,44;5,96;0,70;0,30;0,65;-9,32;;590.270,21;2,32;0,18
UGPA3;21,78;1,10;120,93;2,58;0,66;7,02;1,50;0,25;19,83;29,64;9,81;1,27;0,30;2,78;-1,29;1,97;2,13;0,55;2,91;0,26;0,73;2,23;5,68;-20,28;123.966.380,05;8,45;0,18
UNIP3;52,78;2,10;24,69;3,26;1,15;29,04;13,49;5,75;10,52;9,79;-0,37;-0,12;1,42;9,21;-1,89;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;872.109,76;16,17;2,14
UNIP5;51,61;2,91;24,15;3,19;1,12;29,04;13,49;5,75;10,29;9,79;-0,37;-0,12;1,39;9,00;-1,85;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;99.508,70;16,17;2,14
UNIP6;50,00;2,44;23,39;3,09;1,09;29,04;13,49;5,75;9,97;9,79;-0,37;-0,12;1,34;8,72;-1,79;1,47;13,22;4,66;18,50;0,35;0,65;0,81;31,46;21,32;21.571.777,92;16,17;2,14
USIM3;14,17;0,28;-26,61;1,30;0,64;13,67;6,98;-4,61;17,56;19,53;2,50;0,19;1,23;2,65;-1,02;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;5.982.373,68;10,88;-0,53
USIM5;13,20;0,33;-24,79;1,21;0,59;13,67;6,98;-4,61;16,36;19,53;2,50;0,19;1,14;2,47;-0,95;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;296.224.646,84;10,88;-0,53
USIM6;13,12;0,33;-24,64;1,21;0,59;13,67;6,98;-4,61;16,26;19,53;2,50;0,19;1,13;2,45;-0,94;2,82;-4,90;-2,39;3,69;0,49;0,45;0,52;4,95;12,56;1.559,50;10,88;-0,53
VALE3;87,95;2,74;30,02;2,39;1,03;46,69;19,07;9,07;14,29;15,36;1,08;0,18;2,72;12,01;-1,32;1,64;7,95;3,43;10,56;0,43;0,58;0,38;12,46;;2.823.811.011,89;36,83;2,93
VAMO3;30,17;;;;;;;;;;;;;;;;;;;;;;;;;;0,00
VIVA3;25,48;0,42;41,18;5,39;3,15;69,98;18,28;14,71;33,12;31,72;-1,40;-0,23;6,06;7,36;-9,77;2,71;13,10;7,65;12,33;0,58;0,42;0,52;;;22.381.858,53;4,72;0,62
VIVR3;1,14;;-0,68;-0,61;0,31;153,94;1.184,85;1.640,24;-0,94;-2,52;-1,59;;;-0,50;-0,57;0,43;-89,79;-45,65;-432,83;-0,51;1,51;-0,03;;;673.361,92;-1,88;-1,69
VIVT3;45,20;7,56;16,08;1,09;0,70;47,91;15,26;10,97;11,57;12,22;0,65;0,06;1,76;35,07;-0,88;1,11;6,80;4,35;6,33;0,64;0,36;0,40;4,81;0,26;131.843.791,13;41,31;2,81
VIVT4;45,34;5,61;16,13;1,10;0,70;47,91;15,26;10,97;11,60;12,22;0,65;0,06;1,77;35,18;-0,88;1,11;6,80;4,35;6,33;0,64;0,36;0,40;4,81;0,26;111.231.163,93;41,31;2,81
VLID3;8,61;;-4,21;0,52;0,20;18,31;-4,08;-7,48;-7,72;-18,50;-10,78;0,73;0,31;1,49;-0,37;1,39;-12,45;-4,71;-3,69;0,38;0,61;0,63;9,15;-13,37;7.956.987,39;16,45;-2,05
VSPT3;0,00;;0,00;0,00;0,00;7,37;-2,31;-9,83;0,00;4,65;4,65;-0,06;0,00;0,00;0,00;0,63;-5,26;-2,82;-2,58;0,54;0,46;0,29;10,01;;;34,93;-1,84
VSPT4;0,00;;0,00;0,00;0,00;7,37;-2,31;-9,83;0,00;4,65;4,65;-0,06;0,00;0,00;0,00;0,63;-5,26;-2,82;-2,58;0,54;0,46;0,29;10,01;;;34,93;-1,84
VULC3;8,17;;90,76;1,87;1,22;33,64;1,69;2,02;108,73;110,89;2,17;0,04;1,84;2,58;-3,57;3,51;2,06;1,34;1,08;0,65;0,35;0,66;5,57;;5.819.386,63;4,36;0,09
